0ERWBCYYNC1E033KZ9PQJ3X3EK,130.28,1654845,2021-06-27 20:06:37 UTC,,,
0ERWBDWQCZMY9AAAFAQTAE1M13,130.64,1654845,2021-06-27 20:08:15 UTC,,,
0ERWBGC0PY8GMVWBM7A4NZ7N11,129.56,1654845,2021-06-27 20:12:35 UTC,,,
0ERWBGS8R2NX5TG8YN0QFP8419,104.18,1654845,2021-06-27 20:13:18 UTC,,,
0ERWBH338R0855BAEWPZGH21XV,103.82,1654845,2021-06-27 20:13:50 UTC,,,
0ERWBHCWMY0NWGG4FK9GB9XVRX,102.56,1654845,2021-06-27 20:14:22 UTC,,,
0ERWBHPNR3NXPRD3VA3Q25F2BC,101.66,1654845,2021-06-27 20:14:54 UTC,,,
0ERWBJ0FPX59PRCADG064REPDK,100.94,1654845,2021-06-27 20:15:26 UTC,,,
0ERWBJA9XFQ8FWSVG5E3D8XSEG,100.04,1654845,2021-06-27 20:15:59 UTC,,,
0ERWBJM39CZ9ENJAZ8ASK0XBR0,99.5,1654845,2021-06-27 20:16:31 UTC,,,
0ERWBQM6DM5NDA7NAAQRCZ4DAB,98.6,1654845,2021-06-27 20:25:15 UTC,,,
0ERWBQY09BSP6T5QFGMREGNZMQ,104.54,1654845,2021-06-27 20:25:48 UTC,,,
0ERWBR7SNVQGGFJAWPM23APJF9,106.16,1654845,2021-06-27 20:26:20 UTC,,,
0ERWBRHKWNP1EX84FZ9189N3MV,107.78,1654845,2021-06-27 20:26:52 UTC,,,
0ERWBRVDCJFZPAX8XVMQRFDD1M,109.04,1654845,2021-06-27 20:27:24 UTC,,,
0ERWBS58T0X3H34EWKGZKYQS4N,110.3,1654845,2021-06-27 20:27:56 UTC,,,
0ERWBSF2PCZ4TXZ8JNFT8F34S1,111.38,1654845,2021-06-27 20:28:28 UTC,,,
0ERWBSRX48E9YWQ2PYSEVEHNZ5,112.46,1654845,2021-06-27 20:29:01 UTC,,,
0ERWBT2PWBBS378S8C45MDDD1J,113.36,1654845,2021-06-27 20:29:33 UTC,,,
0ERWBTCGWTA61WXJW43Y2WT08F,114.44,1654845,2021-06-27 20:30:05 UTC,,,
0ERWBTPAZ41TDRDAMKTC1Q3DFH,115.34,1654845,2021-06-27 20:30:37 UTC,,,
0ERWBV04TXSNP63Z88R6P16S3J,116.06,1654845,2021-06-27 20:31:09 UTC,,,
0ERWBV9YKZ7MB188DSE6E70CEM,116.96,1654845,2021-06-27 20:31:41 UTC,,,
0ERWBVKQZWYYGCRR9G04W893W8,117.68,1654845,2021-06-27 20:32:13 UTC,,,
0ERWBVXHXNSAS94R2X7EQTP7XZ,118.4,1654845,2021-06-27 20:32:45 UTC,,,
0ERWBW7BT7VZ3AEYJJ8J68FSD6,119.12,1654845,2021-06-27 20:33:18 UTC,,,
0ERWBWH5H6JEY191BNRYA87BYG,119.48,1654845,2021-06-27 20:33:50 UTC,,,
0ERWBWTZ868HW3ZP0GMCBB9DBE,119.84,1654845,2021-06-27 20:34:22 UTC,,,
0ERWBX4RRJEMBB87N4WYNS7E44,120.38,1654845,2021-06-27 20:34:54 UTC,,,
0ERWBXEK9NAMCB5ZSSN3FRXBK0,121.1,1654845,2021-06-27 20:35:26 UTC,,,
0ERWBXRDMS2KEJQ355RX81PFQJ,121.28,1654845,2021-06-27 20:35:58 UTC,,,
0ERWBY27RHT9P84E9P6V86K4Q8,121.82,1654845,2021-06-27 20:36:31 UTC,,,
0ERWBYC1R3V94CK8SXPBWYET8F,122.36,1654845,2021-06-27 20:37:03 UTC,,,
0ERWBYNWD83XHCH6R26TV14EQ6,122.72,1654845,2021-06-27 20:37:35 UTC,,,
0ERWBYZPZ3TM33EJZBVTX7HSJE,122.9,1654845,2021-06-27 20:38:07 UTC,,,
0ERWC14M5PTX989SPDAA7GV81F,123.26,1654845,2021-06-27 20:41:53 UTC,,,
0ERWC1EEZ4H4835FHWT6A1AC5J,124.88,1654845,2021-06-27 20:42:25 UTC,,,
0ERWC2M1X63VPZ6C19FC536P6Z,125.24,1654845,2021-06-27 20:44:28 UTC,,,
0ERWC2XV4RPEFYTQC6A8FSY3NC,125.6,1654845,2021-06-27 20:45:00 UTC,,,
0ERWC37N6C64YH27EEYQWM0FK5,125.96,1654845,2021-06-27 20:45:33 UTC,,,
0ERWC3HFDVKAB7G0DMSS39ZJCG,126.14,1654845,2021-06-27 20:46:05 UTC,,,
0ERWC3VA0CYPFM4MCH0K0NNHV8,126.5,1654845,2021-06-27 20:46:37 UTC,,,
0ERWC453Y8XPN16GZH8JNA337M,126.86,1654845,2021-06-27 20:47:09 UTC,,,
0ERWC4EY4WCJ4Q7JNKD3XTZWXW,126.68,1654845,2021-06-27 20:47:41 UTC,,,
0ERWC4RQVH63P76KW0YKA8RK0Z,127.04,1654845,2021-06-27 20:48:13 UTC,,,
0ERWC52H36C445TYENMR7QHT2Z,127.22,1654845,2021-06-27 20:48:45 UTC,,,
0ERWC5CAQTF51YM88GAEDMTC46,127.58,1654845,2021-06-27 20:49:18 UTC,,,
0ERWC5P4WY58RW7N1CWE0AYY3W,127.58,1654845,2021-06-27 20:49:50 UTC,,,
0ERWC5ZYFY087KZXHC6TAAAHKR,127.76,1654845,2021-06-27 20:50:22 UTC,,,
0ERWC69SHYJ6VZV5KST51VPZG4,128.12,1654845,2021-06-27 20:50:54 UTC,,,
0ERWC6KKEDP7BQDZ5PB47M29KP,128.3,1654845,2021-06-27 20:51:26 UTC,,,
0ERWC6XCQG15CCS0PPNWBEQPKP,128.3,1654845,2021-06-27 20:51:58 UTC,,,
0ERWC84PJPPDSBAFAHHNC31EZH,129.02,1654845,2021-06-27 20:54:07 UTC,,,
0ERWC8EGHR7NY6R3PHJQJSEGPE,129.2,1654845,2021-06-27 20:54:39 UTC,,,
0ERWC8RANG0WS3Z95JXDHGY2TK,129.2,1654845,2021-06-27 20:55:11 UTC,,,
0ERWCEXZ2D5H912M48RGPCJYST,128.66,1654845,2021-06-27 21:05:59 UTC,,,
0ERWCF7SBBMHJFTV5550NJPQC9,130.1,1654845,2021-06-27 21:06:31 UTC,,,
0ERWCHD4TVK9WG64JB5ACBMM2D,130.46,1654845,2021-06-27 21:10:19 UTC,,,
0ERWCHQ1305Z6MG28F7XGX0WE1,131.54,1654845,2021-06-27 21:10:51 UTC,,,
0ERWCJZFX68DWW3N0P16EXRHNE,131.9,1654845,2021-06-27 21:13:04 UTC,,,
0ERWCKKYG08YBD8RJ3C50EVZ3M,132.08,1654845,2021-06-27 21:14:11 UTC,,,
0ERWCKXR2RBBWJ5ZD42X857VYW,132.62,1654845,2021-06-27 21:14:43 UTC,,,
0ERWCM1T8VKDM21WJYEBSAH509,132.98,1654845,2021-06-27 21:14:56 UTC,,,
0ERWCMBTR2E09WV5KY478B5807,133.16,1654845,2021-06-27 21:15:29 UTC,,,
0ERWCMNRZMTQWNM8QZ3H2MT3RB,133.34,1654845,2021-06-27 21:16:01 UTC,,,
0ERWCMZPF64M7VTMPAZPS4KRK0,133.34,1654845,2021-06-27 21:16:34 UTC,,,
0ERWCN9J1ZV7HNHWRH9FASXGWQ,133.7,1654845,2021-06-27 21:17:06 UTC,,,
0ERWCNKCGBWYM5WSZG71K8KFGP,133.7,1654845,2021-06-27 21:17:38 UTC,,,
0ERWCNX6FYCZK8QZNSR3MRE0KS,133.88,1654845,2021-06-27 21:18:11 UTC,,,
0ERWCP704WJZN18HDYTR1RFCRP,134.24,1654845,2021-06-27 21:18:43 UTC,,,
0ERWCPGX3RVD9PFJ6D3F3Z0PMT,133.52,1654845,2021-06-27 21:19:15 UTC,,,
0ERWCPTQK35BWWNEKW64P5C8VK,133.7,1654845,2021-06-27 21:19:47 UTC,,,
0ERWCQ4H1ANP4W9MR2VHCMKNTA,133.7,1654845,2021-06-27 21:20:19 UTC,,,
0ERWCQEABVHJWT8XKGXZC0Y60E,133.88,1654845,2021-06-27 21:20:52 UTC,,,
0ERWCQR3K9KPATJE3VTGAJY0D3,133.88,1654845,2021-06-27 21:21:24 UTC,,,
0ERWCR1XKGWJVEXKKM5TZ4YAEA,134.06,1654845,2021-06-27 21:21:56 UTC,,,
0ERWCRBR8MB751ZWG3JR5KF5KA,134.06,1654845,2021-06-27 21:22:28 UTC,,,
0ERWCRNJTFGD6KJ89HQKB4G0NR,134.24,1654845,2021-06-27 21:23:00 UTC,,,
0ERWCRZC68W7XZPBKJW6CEXQ6K,134.24,1654845,2021-06-27 21:23:32 UTC,,,
0ERWCS96G66QRWM5H6SWJQRNP4,133.88,1654845,2021-06-27 21:24:04 UTC,,,
0ERWCSK0V9VKDKS4SFAJB063K1,133.88,1654845,2021-06-27 21:24:37 UTC,,,
0ERWCSWW3HANPHTA2TKZPS10J1,133.52,1654845,2021-06-27 21:25:09 UTC,,,
0ERWCT6P66CANKYPAQCBHN2BYS,133.52,1654845,2021-06-27 21:25:41 UTC,,,
0ERWCTGFY18NBKQKPH9P9BNY49,133.52,1654845,2021-06-27 21:26:13 UTC,,,
0ERWCTTA76RJ4DND9YB27XQD0C,133.52,1654845,2021-06-27 21:26:45 UTC,,,
0ERWCV4500VBF5QJ5HFC5JE53H,133.88,1654845,2021-06-27 21:27:18 UTC,,,
0ERWCVDYKZHJ5B72MZPZEV2W48,133.88,1654845,2021-06-27 21:27:50 UTC,,,
0ERWCVQQZ2P32GFDEW6G7WB1D4,133.88,1654845,2021-06-27 21:28:22 UTC,,,
0ERWCW1HFNSAMVADV1XB7VEC81,134.06,1654845,2021-06-27 21:28:54 UTC,,,
0ERWCWBBDVDPB6F930R6D0GW4E,134.06,1654845,2021-06-27 21:29:26 UTC,,,
0ERWCWN4VTZFXBGDT0PS8BXY03,134.06,1654845,2021-06-27 21:29:58 UTC,,,
0ERWCWYZV7MDB1ZYCMKYP70P9N,134.06,1654845,2021-06-27 21:30:30 UTC,,,
0ERWCX8SZNCWCFXY921826EKE7,133.88,1654845,2021-06-27 21:31:03 UTC,,,
0ERWCXJKJEJ4JZHE83XPKS8J0D,133.88,1654845,2021-06-27 21:31:35 UTC,,,
0ERWCXWD2EM1B7NPYAGPY6JM7M,133.88,1654845,2021-06-27 21:32:07 UTC,,,
0ERWCY6797JC91NJ5AECM2PVVA,133.7,1654845,2021-06-27 21:32:39 UTC,,,
0ERWCYG1ZEECA77AXTT8VAVAA3,133.88,1654845,2021-06-27 21:33:11 UTC,,,
0ERWCYSVEKAC0SPXPE5GF8JN9P,133.88,1654845,2021-06-27 21:33:43 UTC,,,
0ERWCZ3NGB668DCJ4BHK1SSGSY,134.42,1654845,2021-06-27 21:34:16 UTC,,,
0ERWCZDFBGZG3EDDVFQQSHV3MA,134.42,1654845,2021-06-27 21:34:48 UTC,,,
0ERWCZQ8VAS3FBTSDDFSZ0A7KT,134.42,1654845,2021-06-27 21:35:20 UTC,,,
0ERWD011X8JCK2E1G27B8D5HSY,134.96,1654845,2021-06-27 21:35:52 UTC,,,
0ERWD0AVE20ABC5TVS69CEFT0R,134.78,1654845,2021-06-27 21:36:24 UTC,,,
0ERWD0MMY1DXWV1XMHP7MYYZJ7,134.96,1654845,2021-06-27 21:36:56 UTC,,,
0ERWD0YE3MHRM4WKPCPJ3WWRR0,134.96,1654845,2021-06-27 21:37:28 UTC,,,
0ERWD187EEGR3HF4H6FB6VKE5G,134.96,1654845,2021-06-27 21:38:00 UTC,,,
0ERWD1J0VN6HEPJKWZCVPRF3XW,135.14,1654845,2021-06-27 21:38:32 UTC,,,
0ERWD1VSYY8VPZ85NZYNQ7GFSQ,135.68,1654845,2021-06-27 21:39:04 UTC,,,
0ERWD25N11F4ER95X5X9M6CW9Z,135.86,1654845,2021-06-27 21:39:37 UTC,,,
0ERWD2FEGR77GVJG5TRN0ST6K7,135.86,1654845,2021-06-27 21:40:09 UTC,,,
0ERWD2S8JP6JGYNANRJRXP4WSG,135.86,1654845,2021-06-27 21:40:41 UTC,,,
0ERWD331TBH88QAJS7FTEAETH2,135.32,1654845,2021-06-27 21:41:13 UTC,,,
0ERWD3CVEXM0DBMNG3H0KW276M,135.14,1654845,2021-06-27 21:41:45 UTC,,,
0ERWD3PM4TM72N0ZKSM3GS2FXJ,134.96,1654845,2021-06-27 21:42:17 UTC,,,
0ERWD40DTNCDSJWJ1SPKGP06GR,134.78,1654845,2021-06-27 21:42:49 UTC,,,
0ERWD4A73WM404YHWWQ1X5Q5BX,134.78,1654845,2021-06-27 21:43:21 UTC,,,
0ERWD4M0BHN4K7ET6G3TXRWXMZ,134.78,1654845,2021-06-27 21:43:53 UTC,,,
0ERWD4XW4SFD3B9NCYXZRA21ST,134.78,1654845,2021-06-27 21:44:26 UTC,,,
0ERWD57NMHE64QYAF4QATAW0QE,134.96,1654845,2021-06-27 21:44:58 UTC,,,
0ERWD5HF2AF4BGQT6YYNJDFHZC,135.14,1654845,2021-06-27 21:45:30 UTC,,,
0ERWD5V8PEFXWY3JEPNP0T8PC4,135.68,1654845,2021-06-27 21:46:02 UTC,,,
0ERWD652NYMX2YSGT0H22816HC,135.5,1654845,2021-06-27 21:46:34 UTC,,,
0ERWD6EWC4HYGJ9PB20VW0J1J5,135.68,1654845,2021-06-27 21:47:06 UTC,,,
0ERWD6RNS2TTBC68EMYDAE6QRM,135.68,1654845,2021-06-27 21:47:38 UTC,,,
0ERWD72EN6NB8DMBA9VRH0TGV0,135.68,1654845,2021-06-27 21:48:10 UTC,,,
0ERWD7C893ZJ35D0YVZX2HERRV,136.04,1654845,2021-06-27 21:48:43 UTC,,,
0ERWD7P1PZTRK4ZAQHA226K6NJ,136.58,1654845,2021-06-27 21:49:15 UTC,,,
0ERWD7ZV7B45Z5X95AERDYT0ZF,136.4,1654845,2021-06-27 21:49:47 UTC,,,
0ERWD89MSFZVKS3A4HN7Z5YXYB,136.4,1654845,2021-06-27 21:50:19 UTC,,,
0ERWD8KEAD13CS46P7EX0HQX8A,136.76,1654845,2021-06-27 21:50:51 UTC,,,
0ERWD8X7N400H7SB7XP4KCVQ5K,136.94,1654845,2021-06-27 21:51:23 UTC,,,
0ERWD971C04C3MYKJ43Z3018GC,136.94,1654845,2021-06-27 21:51:55 UTC,,,
0ERWD9GV1P4BTXYFNNESP4N3BC,137.12,1654845,2021-06-27 21:52:27 UTC,,,
0ERWD9TMH2YE9DF89054Z6R0HB,136.94,1654845,2021-06-27 21:52:59 UTC,,,
0ERWDA4E2AQ6A8H7K3WGJFAP8S,136.94,1654845,2021-06-27 21:53:31 UTC,,,
0ERWDAE7WTKX5F9WJ9HS1WQN9F,137.48,1654845,2021-06-27 21:54:04 UTC,,,
0ERWDAR1FDRH86546VPMR5RJHC,137.48,1654845,2021-06-27 21:54:36 UTC,,,
0ERWDB1VV3VFTNMNFFFY8CM6NC,137.12,1654845,2021-06-27 21:55:08 UTC,,,
0ERWDBBNXR12MW53HSVN76J95N,136.94,1654845,2021-06-27 21:55:40 UTC,,,
0ERWDBNF372SHSJZMMBVS5M0DE,136.94,1654845,2021-06-27 21:56:12 UTC,,,
0ERWDBZ8KK2DD0736QCQWAB61Z,136.94,1654845,2021-06-27 21:56:44 UTC,,,
0ERWDC91K019KNQ347YF2TPZT9,136.94,1654845,2021-06-27 21:57:16 UTC,,,
0ERWDCJTV5VQSZ02BPYEENPM80,136.94,1654845,2021-06-27 21:57:48 UTC,,,
0ERWDCWM97TEKH0WQTXR7QE7EK,137.12,1654845,2021-06-27 21:58:20 UTC,,,
0ERWDD6DHSFBVAN1N44RWRERV2,137.48,1654845,2021-06-27 21:58:53 UTC,,,
0ERWDDG70HPZEHSZ1C5M1BGP6M,137.66,1654845,2021-06-27 21:59:25 UTC,,,
0ERWDDT3STZ50MQRMQ4CMXFZ6K,137.48,1654845,2021-06-27 21:59:57 UTC,,,
0ERWDE3XWB9S0WCND5FXVX6S2Y,136.94,1654845,2021-06-27 22:00:29 UTC,,,
0ERWDEDPVMZ7JM36FHVDD7DEP2,136.94,1654845,2021-06-27 22:01:01 UTC,,,
0ERWDEQGDWAGHZW7PDQ4KQ2SQG,136.94,1654845,2021-06-27 22:01:33 UTC,,,
0ERWDF1AEKJZHYF75699ZBVPTG,137.3,1654845,2021-06-27 22:02:06 UTC,,,
0ERWDFB4YPEKCJ85848VF90SBC,136.94,1654845,2021-06-27 22:02:38 UTC,,,
0ERWDFMYPJMK74FY6CTGXNXZMR,136.94,1654845,2021-06-27 22:03:10 UTC,,,
0ERWDFYRBEWPVXSDVHET8M22WW,136.94,1654845,2021-06-27 22:03:42 UTC,,,
0ERWDG8HN8ZTCXF5Q6F1D67SRN,137.12,1654845,2021-06-27 22:04:14 UTC,,,
0ERWDGJB4F1ZDFG3DB6DJP8MSX,137.48,1654845,2021-06-27 22:04:46 UTC,,,
0ERWDGW48ERW27WQ4JMX436XKG,137.3,1654845,2021-06-27 22:05:18 UTC,,,
0ERWDH5XPFSVDEB5YBMY3P799M,137.48,1654845,2021-06-27 22:05:50 UTC,,,
0ERWDHFPCCBEM2QB6NHXJ542AV,137.3,1654845,2021-06-27 22:06:22 UTC,,,
0ERWDHSG4ZZGY3X12GSJRX6TB4,137.12,1654845,2021-06-27 22:06:54 UTC,,,
0ERWDJ39K14CM2K1S3YN0V9GEF,136.94,1654845,2021-06-27 22:07:27 UTC,,,
0ERWDJD31VVH78QPNE2NNZH9VP,136.4,1654845,2021-06-27 22:07:59 UTC,,,
0ERWDJPWJ9EA5P1A16H1642G6W,136.04,1654845,2021-06-27 22:08:31 UTC,,,
0ERWDK0P010WZ0CS3N0GHN0V4B,136.04,1654845,2021-06-27 22:09:03 UTC,,,
