0ERVDWMBP123VZ1XBJ32T4CQQW,73.8,1508625,2021-06-26 16:36:17 UTC,,,
0ERVDWYC5K5YAEWZ2KP55T95MB,62.7,1508625,2021-06-26 16:36:50 UTC,,,
0ERVDX8DC7S3ZDDPDP9WNDMW97,63.5,1508625,2021-06-26 16:37:23 UTC,,,
0ERVDXJE6YVE8SDKHGZH64JKN2,61.7,1508625,2021-06-26 16:37:55 UTC,,,
0ERVDXWE5YKH2XB5WNRWW3ZKWW,61.6,1508625,2021-06-26 16:38:28 UTC,,,
0ERVDY6EBG2GJCS4HXKHAEAW7M,60.8,1508625,2021-06-26 16:39:01 UTC,,,
0ERVDYGEZF3AWCZT7GTRWTCRMB,63.2,1508625,2021-06-26 16:39:34 UTC,,,
0ERVDYTFJQDMZ8EZ40QSGP3TJ0,61.5,1508625,2021-06-26 16:40:07 UTC,,,
0ERVDZ4FZEJCW2C1DDQAFRSA00,62.2,1508625,2021-06-26 16:40:39 UTC,,,
0ERVDZEGKC7PM8XTGDGEMVH3KD,61.8,1508625,2021-06-26 16:41:12 UTC,,,
0ERVDZRHKCC7R88QAYKAZYWM33,63.4,1508625,2021-06-26 16:41:45 UTC,,,
0ERVE02HWSRNJ9AEPCVY43VCRT,61.3,1508625,2021-06-26 16:42:18 UTC,,,
0ERVE0CJRZ2RH7ZNMXCGAFNBPD,62.5,1508625,2021-06-26 16:42:51 UTC,,,
0ERVE0PKRTNBAK7ETFPNWWSERJ,62.5,1508625,2021-06-26 16:43:24 UTC,,,
0ERVE19WXJPP8PTA19K95154R7,60.5,1508625,2021-06-26 16:44:27 UTC,,,
0ERVE1KXNNHGX2HF5NKR2CWY56,63.8,1508625,2021-06-26 16:45:00 UTC,,,
0ERVE1XY169WR9HM24FVQV2HNJ,62.5,1508625,2021-06-26 16:45:33 UTC,,,
0ERVE2H784RYCP0SBK9K3P0VX7,63.3,1508625,2021-06-26 16:46:36 UTC,,,
0ERVE34G27ZWJ04NZSVKP6ZCPY,63.5,1508625,2021-06-26 16:47:39 UTC,,,
0ERVE3EGD31S4CPM7YR5XKZFZP,61.5,1508625,2021-06-26 16:48:12 UTC,,,
0ERVE3RGVCPYC7K8AVSYXS6XX5,65.5,1508625,2021-06-26 16:48:45 UTC,,,
0ERVE42H7DZPYQ3DSYB9X91H4H,66.0,1508625,2021-06-26 16:49:17 UTC,,,
0ERVE4CHSK710CS1XF737ZJV82,66.0,1508625,2021-06-26 16:49:50 UTC,,,
0ERVE4PJGZM2414VFQMSD5B8N9,63.6,1508625,2021-06-26 16:50:23 UTC,,,
0ERVE50JNZN4PKGNRQD39H3SMX,64.0,1508625,2021-06-26 16:50:56 UTC,,,
0ERVE5KV04QY620124HAWD85CW,63.8,1508625,2021-06-26 16:51:59 UTC,,,
0ERVE673WEM6FBBTC8151MEWY7,62.9,1508625,2021-06-26 16:53:02 UTC,,,
