0ERWBCZ7C9Z677QPRFT4Q6EGMT,12.8,1654846,2021-06-27 20:06:38 UTC,,,
0ERWBDX07NB6E9HTHNSKSHWV3P,13.1,1654846,2021-06-27 20:08:16 UTC,,,
0ERWBGC9RTTEA58QR0ETYGVZKD,13.7,1654846,2021-06-27 20:12:35 UTC,,,
0ERWBGSJE9R0ZXAEET1KK3Z0Y7,24.8,1654846,2021-06-27 20:13:19 UTC,,,
0ERWBH3BW5A0974DB9F4WP40AA,24.7,1654846,2021-06-27 20:13:51 UTC,,,
0ERWBHD5E3DG6HC4AY4FNNHCT9,25.9,1654846,2021-06-27 20:14:23 UTC,,,
0ERWBHPYJ8VXZ1HX8RA5PJGT22,26.2,1654846,2021-06-27 20:14:55 UTC,,,
0ERWBJ0RRE2X27TAKYSGE6HACE,26.6,1654846,2021-06-27 20:15:27 UTC,,,
0ERWBJAJQKASG91726YS327AP6,26.7,1654846,2021-06-27 20:16:00 UTC,,,
0ERWBJMC1A6S6XK4GTM41R9AC6,27.5,1654846,2021-06-27 20:16:32 UTC,,,
0ERWBQMFKM1RCSZ755RC27EN7R,28.9,1654846,2021-06-27 20:25:16 UTC,,,
0ERWBQY95X7MRD9DP0C4KBZNP2,26.3,1654846,2021-06-27 20:25:48 UTC,,,
0ERWBR82RJK3NKJAMRDN1YAADN,25.2,1654846,2021-06-27 20:26:21 UTC,,,
0ERWBRHWV0V0PTA61YVZ5GS7V3,24.1,1654846,2021-06-27 20:26:53 UTC,,,
0ERWBRVQ64YQ5F2VDD7M3WTJD8,22.4,1654846,2021-06-27 20:27:25 UTC,,,
0ERWBS5HZ5D7JESFPAAEMQ4QRE,21.9,1654846,2021-06-27 20:27:57 UTC,,,
0ERWBSFBX7QR1DHGFACFFBF1QE,21.4,1654846,2021-06-27 20:28:29 UTC,,,
0ERWBSS5WNYN35N95DNPFE17JT,20.5,1654846,2021-06-27 20:29:01 UTC,,,
0ERWBT30DXE7PZ8DMKA67PS514,20.0,1654846,2021-06-27 20:29:34 UTC,,,
0ERWBTCSZSR6XNCE1CE92MMSMV,19.6,1654846,2021-06-27 20:30:06 UTC,,,
0ERWBTPM5JWE65GR9DY0EQCVWT,19.4,1654846,2021-06-27 20:30:38 UTC,,,
0ERWBV0E4ZFFCNMGNH245DZRN9,18.7,1654846,2021-06-27 20:31:10 UTC,,,
0ERWBVA7AYM9XWME3ETTCQ6CSW,18.6,1654846,2021-06-27 20:31:42 UTC,,,
0ERWBVM0N31222VY4TH4CATP89,18.3,1654846,2021-06-27 20:32:14 UTC,,,
0ERWBVXV91CSB71GTCWPQBGZXG,18.3,1654846,2021-06-27 20:32:46 UTC,,,
0ERWBW7MNR9C3P6TGXFDQFVTZB,17.2,1654846,2021-06-27 20:33:19 UTC,,,
0ERWBWHEFJ8BDD2MCADFQ7HND2,16.6,1654846,2021-06-27 20:33:51 UTC,,,
0ERWBWV85WW72NYPYHMZ7DWE1J,16.3,1654846,2021-06-27 20:34:23 UTC,,,
0ERWBX51VMXHG70YBCCKZ09MTG,16.3,1654846,2021-06-27 20:34:55 UTC,,,
0ERWBXEWC6T12BZPEG1K6EV4PC,16.1,1654846,2021-06-27 20:35:27 UTC,,,
0ERWBXRQ1G6M78TAADGEPPQS3K,16.0,1654846,2021-06-27 20:35:59 UTC,,,
0ERWBY2GGVG3WYG3PWRJDVT6KK,15.5,1654846,2021-06-27 20:36:31 UTC,,,
0ERWBYCC1CF6CD2XE25H1B7NP7,15.9,1654846,2021-06-27 20:37:04 UTC,,,
